lat,lon,name,admin1,admin2,cc,coord_tuple
24.46861,39.61417,Medina,Al Madinah al Munawwarah,,SA,"('25.2801838', '55.3542092')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('50.5912438', '4.3261172')"
-25.93312,28.01213,Diepsloot,Gauteng,City of Johannesburg Metropolitan Municipality,ZA,"('25.4168122', '55.5905212')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.0406429', '55.196853')"
24.1469,120.6839,Taichung,Taiwan,Taichung City,TW,"('25.3226976', '55.3761408')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('21.5630245', '39.1624166')"
24.46667,54.36667,Abu Dhabi,Abu Dhabi,,AE,"('25.2710996', '55.3117716')"
21.42664,39.82563,Mecca,Makkah,,SA,"('10.1021604', '76.3487135')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('32.0923848', '36.0964249')"
1.28967,103.85007,Singapore,,,SG,"('44.696744', '-73.483421')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('24.9376956', '66.9970791')"
24.68773,46.72185,Riyadh,Ar Riyad,,SA,"('21.3192352', '72.7515607')"
35.8044,51.4256,Tajrish,Tehran,,IR,"('19.1229665', '72.8710517')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2599293', '55.2988521')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('40.5457294', '-3.6113329')"
24.46667,54.36667,Abu Dhabi,Abu Dhabi,,AE,"('25.279102', '55.3853889')"
49.05779,2.34497,Attainville,Ile-de-France,Departement du Val-d'Oise,FR,"('25.2361035', '55.3044241')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2447978', '55.3391647')"
21.54238,39.19797,Jeddah,Makkah,,SA,"('50.4905659', '5.8484687')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.2851863', '55.405033')"
25.0657,55.17128,Dubai,Dubai,,AE,"('36.4568027', '25.4199178')"
22.29941,73.20812,Vadodara,Gujarat,Vadodara,IN,"('7.8934738', '98.2978984')"
30.19556,71.47528,Multan,Punjab,,PK,"('52.5162746', '13.3777041')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.2930277', '55.4007764')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.1543087', '55.2263514')"
35.6895,139.69171,Tokyo,Tokyo,,JP,"('25.2201492', '55.2546379')"
-22.19306,-48.77889,Boraceia,Sao Paulo,Boraceia,BR,"('25.079045', '55.149436')"
21.54238,39.19797,Jeddah,Makkah,,SA,"('21.5188994', '39.2229387')"
-25.93312,28.01213,Diepsloot,Gauteng,City of Johannesburg Metropolitan Municipality,ZA,"('25.1181927', '55.1982601')"
51.52438,-0.11022,Clerkenwell,England,Greater London,GB,"('25.7746221', '55.9637487')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.2515026', '55.2964814')"
25.0657,55.17128,Dubai,Dubai,,AE,"('8.528791', '76.934174')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('46.5082654', '6.6241622')"
40.73215,-3.57969,El Molar,Madrid,Provincia de Madrid,ES,"('25.1235758', '56.3551134')"
25.0657,55.17128,Dubai,Dubai,,AE,"('18.5918392', '73.6832466')"
21.54238,39.19797,Jeddah,Makkah,,SA,"('18.5516635', '73.950973')"
24.46667,54.36667,Abu Dhabi,Abu Dhabi,,AE,"('25.176363', '55.3901358')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.2951463', '55.3305367')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.033104', '55.2214539')"
24.68773,46.72185,Riyadh,Ar Riyad,,SA,"('52.2151532', '21.0349992')"
33.6007,73.0679,Rawalpindi,Punjab,,PK,"('28.0364638', '34.4088793')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.1843307', '55.2266836')"
18.43997,73.77545,Kharakvasla,Maharashtra,Pune Division,IN,"('33.8918877', '35.4716721')"
41.38022,2.17319,Ciutat Vella,Catalonia,Provincia de Barcelona,ES,"('19.2238207', '72.8499219')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('29.3411138', '48.0714505')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('24.9162691', '55.0062152')"
24.1469,120.6839,Taichung,Taiwan,Taichung City,TW,"('25.2714966', '55.3104313')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('21.5104868', '39.2030624')"
50.59833,4.32848,Nivelles,Wallonia,Province du Brabant Wallon,BE,"('48.8722237', '2.3333825')"
50.85045,4.34878,Brussels,Brussels Capital,Bruxelles-Capitale,BE,"('25.2510732', '55.2833607')"
53.84861,-1.83857,Bingley,England,Bradford,GB,"('1.2922027', '103.8562942')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.2118647', '55.2767363')"
-26.20227,28.04363,Johannesburg,Gauteng,City of Johannesburg Metropolitan Municipality,ZA,"('25.1170452', '55.2036545')"
25.61955,56.27291,Dibba Al-Hisn,Al Fujayrah,,AE,"('25.2523521', '55.288425')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.1171916', '55.1367394')"
25.78953,55.9432,Ras al-Khaimah,Ra's al Khaymah,,AE,"('24.7008514', '46.6948725')"
29.33389,48.07611,As Salimiyah,Muhafazat Hawalli,,KW,"('9.739962', '118.740829')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.214753', '55.25163')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.4079179', '55.4325818')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.0840348', '55.1428019')"
38.89511,-77.03637,"Washington, D.C.","Washington, D.C.",,US,"('-22.1943942', '-48.7780959')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('21.5272072', '39.2159018')"
24.46667,54.36667,Abu Dhabi,Abu Dhabi,,AE,"('27.7245762', '34.2511452')"
25.0657,55.17128,Dubai,Dubai,,AE,"('43.77244', '11.255277')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.1978736', '55.2781498')"
53.48095,-2.23743,Manchester,England,Manchester,GB,"('25.2695272', '55.3156751')"
9.05785,7.49508,Abuja,Abuja Federal Capital Territory,,NG,"('18.5388146', '73.7845532')"
26.19778,56.25778,Dib Dibba,Musandam,,OM,"('21.5928445', '39.1496234')"
52.24424,21.08545,Praga Poludnie,Masovian Voivodeship,Warszawa,PL,"('29.9540744', '31.2607926')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2763429', '55.3070106')"
25.78953,55.9432,Ras al-Khaimah,Ra's al Khaymah,,AE,"('-33.8005722', '18.4586267')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.1088743', '55.1451431')"
18.62292,73.80696,Pimpri,Maharashtra,Pune Division,IN,"('25.3239694', '55.3806039')"
21.42664,39.82563,Mecca,Makkah,,SA,"('54.4215567', '-3.0135161')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.2542431', '55.3066463')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('24.49514', '54.372472')"
39.82219,-7.49087,Castelo Branco,Castelo Branco,Castelo Branco,PT,"('25.0951679', '55.1540177')"
25.41111,55.43504,Ajman,Ajman,,AE,"('25.2662199', '55.3195621')"
51.31339,20.99067,Oronsko,Masovian Voivodeship,Powiat szydlowiecki,PL,"('40.7806378', '24.7111421')"
-25.98953,28.12843,Midrand,Gauteng,City of Johannesburg Metropolitan Municipality,ZA,"('25.142051', '55.189663')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('37.978187', '23.723546')"
21.19594,72.83023,Surat,Gujarat,Surat,IN,"('24.7341758', '46.6869994')"
24.46667,54.36667,Abu Dhabi,Abu Dhabi,,AE,"('25.1362775', '55.1865735')"
43.87145,10.25581,Viareggio,Tuscany,Provincia di Lucca,IT,"('19.1713219', '72.8347706')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.3853313', '55.4603476')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.2285526', '55.2582279')"
25.0657,55.17128,Dubai,Dubai,,AE,"('23.6088059', '58.4554983')"
18.53017,73.85263,Shivaji Nagar,Maharashtra,Pune Division,IN,"('25.259695', '55.322082')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.0753824', '55.1456306')"
25.0657,55.17128,Dubai,Dubai,,AE,"('53.3974571', '-2.9733015')"
21.19594,72.83023,Surat,Gujarat,Surat,IN,"('25.2570228', '55.2904593')"
24.68773,46.72185,Riyadh,Ar Riyad,,SA,"('25.2456175', '55.3007461')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.1508475', '55.2704122')"
31.95522,35.94503,Amman,Amman,,JO,"('-33.9822684', '25.6581774')"
24.46667,54.36667,Abu Dhabi,Abu Dhabi,,AE,"('24.4301473', '54.4671219')"
50.17943,8.47132,Konigstein im Taunus,Hesse,Regierungsbezirk Darmstadt,DE,"('29.342283', '48.0749054')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.187481', '55.2391274')"
24.9056,67.0822,Karachi,Sindh,Karachi District,PK,"('25.1824241', '55.377237')"
35.99403,-78.89862,Durham,North Carolina,Durham County,US,"('24.9404251', '66.9933009')"
25.0657,55.17128,Dubai,Dubai,,AE,"('38.7526149', '-8.9397217')"
25.0657,55.17128,Dubai,Dubai,,AE,"('21.5090931', '39.1638654')"
23.02579,72.58727,Ahmedabad,Gujarat,Ahmadabad,IN,"('27.3673859', '75.4040499')"
25.0657,55.17128,Dubai,Dubai,,AE,"('19.8631931', '41.5735688')"
52.22904,21.01644,Srodmiescie,Masovian Voivodeship,Warszawa,PL,"('25.0898792', '55.1482325')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('51.3763043', '-0.4168808')"
25.0657,55.17128,Dubai,Dubai,,AE,"('27.1684837', '75.7202679')"
25.0657,55.17128,Dubai,Dubai,,AE,"('21.5361484', '39.1775713')"
48.58392,7.74553,Strasbourg,Alsace,Departement du Bas-Rhin,FR,"('13.004796', '77.5119867')"
21.54238,39.19797,Jeddah,Makkah,,SA,"('2.895413', '101.863549')"
51.48755,-0.16936,Chelsea,England,Greater London,GB,"('25.262839', '55.384769')"
50.11552,8.68417,Frankfurt am Main,Hesse,Regierungsbezirk Darmstadt,DE,"('25.2588172', '55.3281017')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.2554114', '55.3976476')"
35.8044,51.4256,Tajrish,Tehran,,IR,"('11.1577372', '119.3984726')"
48.85341,2.3488,Paris,Ile-de-France,Paris,FR,"('19.2142739', '72.9875361')"
25.59246,56.26176,Dibba Al-Fujairah,Al Fujayrah,,AE,"('25.1158662', '55.2041598')"
21.54238,39.19797,Jeddah,Makkah,,SA,"('50.1841559', '8.4846304')"
40.4444,49.80566,Bilajari,Baki,,AZ,"('29.3023645', '47.9350709')"
51.52718,-0.06109,Bethnal Green,England,Greater London,GB,"('25.2245017', '55.4256506')"
24.68773,46.72185,Riyadh,Ar Riyad,,SA,"('25.2070594', '55.2692288')"
10.06667,76.28333,Elur,Kerala,Ernakulam,IN,"('50.10446', '8.66432')"
25.0657,55.17128,Dubai,Dubai,,AE,"('40.7636433', '-73.9726971')"
32.78306,-96.80667,Dallas,Texas,Dallas County,US,"('25.0411214', '55.2347195')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('10.1100174', '76.3765138')"
-33.91799,25.57007,Port Elizabeth,Eastern Cape,Nelson Mandela Bay Metropolitan Municipality,ZA,"('33.8867251', '35.47545')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('24.8044995', '120.9655154')"
-25.93312,28.01213,Diepsloot,Gauteng,City of Johannesburg Metropolitan Municipality,ZA,"('24.9292063', '67.0399582')"
18.3,42.73333,Khamis Mushait,Mintaqat `Asir,,SA,"('25.3549415', '55.3809047')"
25.0657,55.17128,Dubai,Dubai,,AE,"('7.7359711', '98.7783752')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.0972804', '55.1708846')"
24.68773,46.72185,Riyadh,Ar Riyad,,SA,"('19.1592377', '72.833789')"
36.42107,25.43087,Fira,South Aegean,Nomos Kykladon,GR,"('18.5964461', '73.7667668')"
14.5391,121.0726,Pateros,Calabarzon,Province of Rizal,PH,"('48.846081', '2.343287')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.2189335', '55.2795929')"
54.69606,18.67873,Jastarnia,Pomeranian Voivodeship,Powiat pucki,PL,"('21.5277145', '39.1810731')"
21.54238,39.19797,Jeddah,Makkah,,SA,"('25.0540508', '55.1831751')"
53.92449,-1.82326,Ilkley,England,Bradford,GB,"('25.2484578', '55.3023829')"
52.22904,21.01644,Srodmiescie,Masovian Voivodeship,Warszawa,PL,"('25.256908', '55.2909225')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2764009', '55.3299958')"
35.82348,-78.82556,Morrisville,North Carolina,Wake County,US,"('25.0684924', '55.1882687')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.1119261', '55.202287')"
51.45807,-0.58674,Old Windsor,England,Royal Borough of Windsor and Maidenhead,GB,"('24.7986076', '67.034468')"
39.82219,-7.49087,Castelo Branco,Castelo Branco,Castelo Branco,PT,"('21.5290461', '39.1563526')"
24.68773,46.72185,Riyadh,Ar Riyad,,SA,"('54.6830591', '18.7153714')"
52.1934,21.03487,Mokotow,Masovian Voivodeship,Warszawa,PL,"('25.2468503', '55.3036308')"
18.53017,73.85263,Shivaji Nagar,Maharashtra,Pune Division,IN,"('38.11569', '13.3614868')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.0971808', '55.1710224')"
26.12259,85.39055,Muzaffarpur,Bihar,Muzaffarpur,IN,"('25.0408899', '55.1408378')"
33.45835,36.23256,Darayya,Rif-dimashq,,SY,"('24.4523818', '54.3916589')"
33.6007,73.0679,Rawalpindi,Punjab,,PK,"('18.2996277', '42.7185264')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.087953', '55.147463')"
24.46667,54.36667,Abu Dhabi,Abu Dhabi,,AE,"('25.0565643', '121.5154356')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.0862291', '55.1472949')"
6.45407,3.39467,Lagos,Lagos,,NG,"('24.805403', '120.961524')"
25.0657,55.17128,Dubai,Dubai,,AE,"('31.953018', '35.913159')"
25.0657,55.17128,Dubai,Dubai,,AE,"('18.5351936', '73.8300012')"
24.68773,46.72185,Riyadh,Ar Riyad,,SA,"('26.9014358', '75.7721663')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.2775434', '55.3395264')"
51.4647,0.0079,Blackheath,England,Greater London,GB,"('19.8178658', '-70.7217888')"
24.68773,46.72185,Riyadh,Ar Riyad,,SA,"('19.1090922', '72.8738186')"
13.07,80.24083,Chetput,Tamil Nadu,Chennai,IN,"('49.176183', '16.605584')"
31.86667,35.45,Jericho,West Bank,,PS,"('-33.7922815', '18.4578832')"
48.85341,2.3488,Paris,Ile-de-France,Paris,FR,"('25.2426797', '55.3408088')"
35.69439,51.42151,Tehran,Tehran,,IR,"('24.9149199', '66.9602206')"
-25.98953,28.12843,Midrand,Gauteng,City of Johannesburg Metropolitan Municipality,ZA,"('25.0764963', '55.1505531')"
50.58907,5.86241,Verviers,Wallonia,Province de Liege,BE,"('32.823314', '-96.7165753')"
24.68773,46.72185,Riyadh,Ar Riyad,,SA,"('40.4428434', '-3.6819898')"
25.0657,55.17128,Dubai,Dubai,,AE,"('23.9111214', '120.6889096')"
50.63373,5.56749,Liege,Wallonia,Province de Liege,BE,"('25.079298', '55.150023')"
24.46667,54.36667,Abu Dhabi,Abu Dhabi,,AE,"('18.5534738', '73.8026705')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2537477', '55.2993777')"
35.8044,51.4256,Tajrish,Tehran,,IR,"('23.0132068', '72.5249901')"
32.78306,-96.80667,Dallas,Texas,Dallas County,US,"('-26.0376447', '28.0786464')"
15.68681,73.70449,Arambol,Goa,North Goa,IN,"('24.816788', '120.9730823')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('24.7400103', '46.7525731')"
13.72341,100.78436,Lat Krabang,Bangkok,,TH,"('25.2494536', '55.3516545')"
6.45254,3.43584,Ikoyi,Lagos,,NG,"('25.2675509', '55.3082163')"
23.10861,-82.37778,Cerro,La Habana,,CU,"('25.1085713', '55.1488281')"
60.56974,27.19794,Hamina,Kymenlaakso,Kotka-Hamina,FI,"('1.2804831', '103.8505926')"
1.28967,103.85007,Singapore,,,SG,"('25.1393476', '55.2167792')"
25.0657,55.17128,Dubai,Dubai,,AE,"('51.5314646', '-0.1060009')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('35.7696608', '51.3645095')"
24.46861,39.61417,Medina,Al Madinah al Munawwarah,,SA,"('25.3934412', '55.4778869')"
25.0657,55.17128,Dubai,Dubai,,AE,"('48.8596461', '2.3482756')"
24.68773,46.72185,Riyadh,Ar Riyad,,SA,"('21.5999273', '39.1872803')"
24.46667,54.36667,Abu Dhabi,Abu Dhabi,,AE,"('25.2933657', '55.3698542')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('51.536878', '-0.206621')"
20.01288,41.46767,Al Bahah,Mintaqat al Bahah,,SA,"('24.1447283', '120.6754823')"
6.45407,3.39467,Lagos,Lagos,,NG,"('18.3565029', '73.7507276')"
25.0657,55.17128,Dubai,Dubai,,AE,"('24.4735532', '39.6087924')"
14.94909,120.07703,San Nicolas,Central Luzon,Province of Zambales,PH,"('29.5911934', '-95.6285664')"
25.0657,55.17128,Dubai,Dubai,,AE,"('51.0993361', '-0.5637346')"
51.1,17.03333,Wroclaw,Lower Silesian Voivodeship,Powiat wroclawski,PL,"('24.6710246', '54.7596601')"
25.41111,55.43504,Ajman,Ajman,,AE,"('1.3010037', '103.8396357')"
24.19167,55.76056,Al Ain,Abu Dhabi,,AE,"('25.126403', '55.208559')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.257459', '55.297508')"
10.10468,76.3565,Aluva,Kerala,Ernakulam,IN,"('21.5216645', '39.1567678')"
24.80361,120.96861,Hsinchu,Taiwan,Hsinchu,TW,"('33.9028014', '35.4927469')"
51.50853,-0.12574,London,England,Greater London,GB,"('25.2489339', '55.3017201')"
30.06263,31.24967,Cairo,Muhafazat al Qahirah,,EG,"('24.6276479', '46.7063949')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('-33.9494123', '25.5782795')"
51.53622,-0.10304,Islington,England,Greater London,GB,"('26.4095117', '50.0717825')"
-34.03627,23.04713,Knysna,Western Cape,Eden District Municipality,ZA,"('54.3852948', '19.4485105')"
50.37153,-4.14305,Plymouth,England,Plymouth,GB,"('25.2710015', '55.2975786')"
25.0657,55.17128,Dubai,Dubai,,AE,"('21.3910788', '39.8845888')"
24.46667,54.36667,Abu Dhabi,Abu Dhabi,,AE,"('21.4420692', '39.8108214')"
35.7214,51.109,Shahr-e Qods,Tehran,,IR,"('30.073163', '31.3473022')"
24.9056,67.0822,Karachi,Sindh,Karachi District,PK,"('-26.0292921', '28.0608239')"
24.46667,54.36667,Abu Dhabi,Abu Dhabi,,AE,"('25.1837485', '55.260857')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.0738404', '55.1302429')"
24.68773,46.72185,Riyadh,Ar Riyad,,SA,"('35.7146389', '51.4215045')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2048493', '55.2707829')"
21.54238,39.19797,Jeddah,Makkah,,SA,"('38.7107259', '-9.433203')"
27.01122,49.65825,Al Jubayl,Eastern Province,,SA,"('25.168903', '55.227465')"
24.68773,46.72185,Riyadh,Ar Riyad,,SA,"('25.138675', '56.337107')"
49.98214,7.92964,Rudesheim am Rhein,Hesse,Regierungsbezirk Darmstadt,DE,"('18.5486103', '73.7685079')"
24.80361,120.96861,Hsinchu,Taiwan,Hsinchu,TW,"('-26.0147991', '28.1058343')"
25.28812,55.88157,Adh Dhayd,Ash Shariqah,,AE,"('9.9314454', '76.2671096')"
33.6007,73.0679,Rawalpindi,Punjab,,PK,"('13.0614009', '80.2638916')"
24.46667,54.36667,Abu Dhabi,Abu Dhabi,,AE,"('24.9176599', '55.0080121')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.2270896', '55.3264955')"
35.8044,51.4256,Tajrish,Tehran,,IR,"('25.213732', '55.2782217')"
50.59833,4.32848,Nivelles,Wallonia,Province du Brabant Wallon,BE,"('53.7937012', '-1.7494839')"
17.01505,54.09237,Salalah,Zufar,,OM,"('51.5143203', '-0.1340313')"
-8.79093,115.16006,Jimbaran,Bali,,ID,"('18.5702109', '73.774483')"
21.54238,39.19797,Jeddah,Makkah,,SA,"('25.7149433', '55.8210932')"
24.68773,46.72185,Riyadh,Ar Riyad,,SA,"('21.5891462', '39.2164439')"
9.73917,118.73528,Puerto Princesa,Mimaropa,,PH,"('24.7526298', '46.5769696')"
22.29941,73.20812,Vadodara,Gujarat,Vadodara,IN,"('25.1668885', '55.2142263')"
19.23496,72.85976,Borivli,Maharashtra,Mumbai Suburban,IN,"('24.4621071', '54.3788494')"
25.0657,55.17128,Dubai,Dubai,,AE,"('23.0946065', '-82.419176')"
25.0657,55.17128,Dubai,Dubai,,AE,"('24.63604', '46.5708448')"
25.0657,55.17128,Dubai,Dubai,,AE,"('19.2021031', '72.8531789')"
24.46667,54.36667,Abu Dhabi,Abu Dhabi,,AE,"('33.8905743', '35.4715474')"
19.1164,72.90471,Powai,Maharashtra,Mumbai Suburban,IN,"('25.2250865', '55.4250005')"
25.0657,55.17128,Dubai,Dubai,,AE,"('48.8737917', '2.2950275')"
25.0657,55.17128,Dubai,Dubai,,AE,"('-26.1104523', '28.0547657')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.16837', '56.3529217')"
25.0657,55.17128,Dubai,Dubai,,AE,"('12.4223653', '75.7359565')"
24.46667,54.36667,Abu Dhabi,Abu Dhabi,,AE,"('29.7695664', '-95.3947899')"
12.97194,77.59369,Bangalore,Karnataka,Bangalore Urban,IN,"('25.1248596', '55.4262157')"
18.62292,73.80696,Pimpri,Maharashtra,Pune Division,IN,"('24.6384911', '46.7186144')"
10.10468,76.3565,Aluva,Kerala,Ernakulam,IN,"('24.472423', '54.377563')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.1210797', '55.2258682')"
25.0657,55.17128,Dubai,Dubai,,AE,"('46.5313979', '6.6392625')"
19.07283,72.88261,Mumbai,Maharashtra,Mumbai Suburban,IN,"('25.0823407', '55.1418209')"
25.0657,55.17128,Dubai,Dubai,,AE,"('24.7630262', '46.7643937')"
26.12259,85.39055,Muzaffarpur,Bihar,Muzaffarpur,IN,"('22.547074', '88.354356')"
-25.98953,28.12843,Midrand,Gauteng,City of Johannesburg Metropolitan Municipality,ZA,"('36.2878476', '59.6155447')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('10.7827828', '79.1318463')"
50.6976,5.25524,Waremme,Wallonia,Province de Liege,BE,"('25.0663378', '55.1376257')"
25.0657,55.17128,Dubai,Dubai,,AE,"('51.5081643', '-0.1438453')"
51.50853,-0.12574,London,England,Greater London,GB,"('25.1347283', '55.2157936')"
25.41111,55.43504,Ajman,Ajman,,AE,"('25.2407907', '55.2988074')"
24.46667,54.36667,Abu Dhabi,Abu Dhabi,,AE,"('24.6669554', '46.6963365')"
10.10468,76.3565,Aluva,Kerala,Ernakulam,IN,"('50.918009', '-1.3142593')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('15.0527583', '120.6988153')"
19.23496,72.85976,Borivli,Maharashtra,Mumbai Suburban,IN,"('40.3970695', '49.8256654')"
35.7214,51.109,Shahr-e Qods,Tehran,,IR,"('21.5990345', '39.1423123')"
25.78953,55.9432,Ras al-Khaimah,Ra's al Khaymah,,AE,"('25.089777', '55.152203')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.035062', '121.5461534')"
39.82219,-7.49087,Castelo Branco,Castelo Branco,Castelo Branco,PT,"('22.310344', '73.1821552')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.0977145', '55.1656775')"
21.54238,39.19797,Jeddah,Makkah,,SA,"('21.5682334', '39.149386')"
28.58,77.33,Noida,Uttar Pradesh,Gautam Buddha Nagar,IN,"('25.1883754', '55.2636471')"
24.68773,46.72185,Riyadh,Ar Riyad,,SA,"('19.1209292', '72.8703088')"
35.8044,51.4256,Tajrish,Tehran,,IR,"('25.2097709', '55.2597783')"
21.14631,79.08491,Nagpur,Maharashtra,Nagpur Division,IN,"('24.8038147', '120.9691402')"
25.41,49.58083,Al Mubarraz,Eastern Province,,SA,"('25.249216', '55.301907')"
40.43404,-3.70379,Chamberi,Madrid,Provincia de Madrid,ES,"('10.1085905', '76.3711989')"
43.92572,10.64518,Villa Basilica,Tuscany,Provincia di Lucca,IT,"('21.5950903', '39.1093185')"
38.6979,-9.42146,Cascais,Lisbon,Cascais,PT,"('35.8294788', '-78.7645805')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.0780657', '55.1364058')"
9.93988,76.26022,Cochin,Kerala,Ernakulam,IN,"('25.7146571', '55.8339618')"
50.11552,8.68417,Frankfurt am Main,Hesse,Regierungsbezirk Darmstadt,DE,"('25.273291', '56.3619582')"
38.70571,-9.39773,Estoril,Lisbon,Cascais,PT,"('25.0877175', '55.1465053')"
26.43442,50.10326,Dammam,Eastern Province,,SA,"('24.6631465', '46.7860538')"
8.03169,98.33408,Thalang,Phuket,,TH,"('10.1155478', '76.3783077')"
10.10468,76.3565,Aluva,Kerala,Ernakulam,IN,"('40.2829966', '-7.5046341')"
10.10468,76.3565,Aluva,Kerala,Ernakulam,IN,"('25.3949403', '55.4732452')"
25.0657,55.17128,Dubai,Dubai,,AE,"('39.6347844', '-8.6814873')"
18.5635,73.85205,Khadki,Maharashtra,Pune Division,IN,"('53.7943595', '-1.7512218')"
24.68773,46.72185,Riyadh,Ar Riyad,,SA,"('25.2595151', '55.3272275')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.0803485', '55.1507581')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.1859391', '55.2796442')"
10.76695,75.92523,Ponnani,Kerala,Malappuram,IN,"('23.1640293', '79.9583372')"
14.85155,120.42693,San Benito,Central Luzon,Province of Bataan,PH,"('25.0114512', '55.1595145')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.1255067', '55.2038013')"
21.19594,72.83023,Surat,Gujarat,Surat,IN,"('25.2436145', '55.3396509')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('51.2265559', '20.8555691')"
50.65147,4.10683,Rebecq-Rognon,Wallonia,Province du Brabant Wallon,BE,"('29.95844', '31.26045')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.0800731', '55.1354546')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('30.0672455', '31.2591337')"
